"nrInst","nrAgencia","cdClient","nmClient","nrCpfCnpj","nrContrato","dtContrato","qtPrestacoes","vlTotal","cdProduto","dsProduto","cdCarteira","dsCarteira","nrProposta","nrPresta","tpPresta","nrSeqPre","dtVctPre","vlPresta","vlMora","vlMulta","vlOutAcr","vlIof","vlDescon","vlAtual","idSituac","idSitVen","isValidCpfOrCNPJ","isPaymentValid","vlTotalBRL","vlPrestaBRL","vlMoraBRL","vlMultaBRL","vlAtualBRL"
"1018","18","33117","CLIENTE 15","812774523051","259120","20231026","6","91278.12","1476","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","398902","2","Original","0","20230208","83495.29","44272.37","69824.61","0","0","0","197592.27000000002","Aberta","Vencida",false,,"R$ 91.278,12","R$ 83.495,29","R$ 44.272,37","R$ 69.824,61","R$ 197.592,27"
"1018","18","33117","CLIENTE 15","812774523051","259120","20231026","6","91278.12","1476","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","398902","3","Original","0","20240614","22696","37896.68","39936.77","0","0","0","100529.45","Aberta","Vencida",false,,"R$ 91.278,12","R$ 22.696,00","R$ 37.896,68","R$ 39.936,77","R$ 100.529,45"
"1018","18","33117","CLIENTE 15","812774523051","259120","20231026","6","91278.12","1476","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","398902","4","Original","0","20220815","92875.37","2770.39","40177.3","0","0","0","135823.06","Aberta","Vencida",false,,"R$ 91.278,12","R$ 92.875,37","R$ 2.770,39","R$ 40.177,30","R$ 135.823,06"
"1018","18","33117","CLIENTE 15","812774523051","259120","20231026","6","91278.12","1476","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","398902","5","Original","0","20220901","3212.42","21211.71","29291.06","0","0","0","53715.19","Aberta","Vencida",false,,"R$ 91.278,12","R$ 3.212,42","R$ 21.211,71","R$ 29.291,06","R$ 53.715,19"
"1018","18","33117","CLIENTE 15","812774523051","259120","20231026","6","91278.12","1476","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","398902","6","Original","0","20240209","96500.69","98082.89","60064.74","0","0","0","254648.32","Aberta","Vencida",false,,"R$ 91.278,12","R$ 96.500,69","R$ 98.082,89","R$ 60.064,74","R$ 254.648,32"
"1018","18","33117","CLIENTE 15","812774523051","259120","20231026","6","91278.12","1476","CDC PESSOA JURIDICA","15","CRÉDITO DIRETO AO CONSUMIDOR","398902","7","Original","0","20240319","18571.65","402.35","99815.89","0","0","0","118789.89","Aberta","Vencida",false,,"R$ 91.278,12","R$ 18.571,65","R$ 402,35","R$ 99.815,89","R$ 118.789,89"
"1350","45","31408","CLIENTE 16","47185390316","529187","20241208","9","24363.19","157","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","111029","2","Original","0","20220625","53796.17","85399.18","65924.29","0","0","0","205119.63999999996","Aberta","Vencida",false,,"R$ 24.363,19","R$ 53.796,17","R$ 85.399,18","R$ 65.924,29","R$ 205.119,64"
"1350","45","31408","CLIENTE 16","47185390316","529187","20241208","9","24363.19","157","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","111029","3","Original","0","20241108","68173.6","28559.11","45752.69","0","0","0","142485.40000000002","Aberta","Vencida",false,,"R$ 24.363,19","R$ 68.173,60","R$ 28.559,11","R$ 45.752,69","R$ 142.485,40"
"1350","45","31408","CLIENTE 16","47185390316","529187","20241208","9","24363.19","157","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","111029","4","Original","0","20220108","28763.44","95194.74","33178.63","0","0","0","157136.81","Aberta","Vencida",false,,"R$ 24.363,19","R$ 28.763,44","R$ 95.194,74","R$ 33.178,63","R$ 157.136,81"
"1350","45","31408","CLIENTE 16","47185390316","529187","20241208","9","24363.19","157","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","111029","5","Original","0","20220219","51938.65","33884.54","98948.28","0","0","0","184771.47","Aberta","Vencida",false,,"R$ 24.363,19","R$ 51.938,65","R$ 33.884,54","R$ 98.948,28","R$ 184.771,47"
"1350","45","31408","CLIENTE 16","47185390316","529187","20241208","9","24363.19","157","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","111029","6","Original","0","20220403","34328.9","70621.39","72986.6","0","0","0","177936.89","Aberta","Vencida",false,,"R$ 24.363,19","R$ 34.328,90","R$ 70.621,39","R$ 72.986,60","R$ 177.936,89"
"1350","45","31408","CLIENTE 16","47185390316","529187","20241208","9","24363.19","157","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","111029","7","Original","0","20241127","10918.32","47300.08","28992.96","0","0","0","87211.36","Aberta","Vencida",false,,"R$ 24.363,19","R$ 10.918,32","R$ 47.300,08","R$ 28.992,96","R$ 87.211,36"
"1350","45","31408","CLIENTE 16","47185390316","529187","20241208","9","24363.19","157","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","111029","8","Original","0","20240501","66473.21","60942.88","38317.53","0","0","0","165733.62","Aberta","Vencida",false,,"R$ 24.363,19","R$ 66.473,21","R$ 60.942,88","R$ 38.317,53","R$ 165.733,62"
"1350","45","31408","CLIENTE 16","47185390316","529187","20241208","9","24363.19","157","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","111029","9","Original","0","20220620","97392.06","67541.3","68340.11","0","0","0","233273.46999999997","Aberta","Vencida",false,,"R$ 24.363,19","R$ 97.392,06","R$ 67.541,30","R$ 68.340,11","R$ 233.273,47"
"1350","45","31408","CLIENTE 16","47185390316","529187","20241208","9","24363.19","157","CDC PESSOA JURIDICA","6","CRÉDITO DIRETO AO CONSUMIDOR","111029","10","Original","0","20241009","77036.3","58654.38","79795.34","0","0","0","215486.02","Aberta","Vencida",false,,"R$ 24.363,19","R$ 77.036,30","R$ 58.654,38","R$ 79.795,34","R$ 215.486,02"
"645","23","32969","CLIENTE 17","566152297181","866971","20240927","3","42325.83","63","CDC PESSOA JURIDICA","13","CRÉDITO DIRETO AO CONSUMIDOR","377696","2","Original","0","20220927","71213.53","22153.61","90826.13","0","0","0","184193.27000000002","Aberta","Vencida",false,,"R$ 42.325,83","R$ 71.213,53","R$ 22.153,61","R$ 90.826,13","R$ 184.193,27"
"645","23","32969","CLIENTE 17","566152297181","866971","20240927","3","42325.83","63","CDC PESSOA JURIDICA","13","CRÉDITO DIRETO AO CONSUMIDOR","377696","3","Original","0","20240423","25943.63","26672.28","31478.92","0","0","0","84094.83","Aberta","Vencida",false,,"R$ 42.325,83","R$ 25.943,63","R$ 26.672,28","R$ 31.478,92","R$ 84.094,83"
"645","23","32969","CLIENTE 17","566152297181","866971","20240927","3","42325.83","63","CDC PESSOA JURIDICA","13","CRÉDITO DIRETO AO CONSUMIDOR","377696","4","Original","0","20231001","93373.07","60904.25","12048.51","0","0","0","166325.83000000002","Aberta","Vencida",false,,"R$ 42.325,83","R$ 93.373,07","R$ 60.904,25","R$ 12.048,51","R$ 166.325,83"
"1651","33","63879","CLIENTE 18","524751366378","991548","20220415","1","77813.67","929","CDC PESSOA JURIDICA","18","CRÉDITO DIRETO AO CONSUMIDOR","828805","2","Original","0","20221023","50193.17","70480.72","21351.3","0","0","0","142025.19","Aberta","Vencida",false,,"R$ 77.813,67","R$ 50.193,17","R$ 70.480,72","R$ 21.351,30","R$ 142.025,19"
"1537","18","40166","CLIENTE 19","435345211643","224883","20241206","1","9675.91","1610","CDC PESSOA JURIDICA","3","CRÉDITO DIRETO AO CONSUMIDOR","747348","2","Original","0","20220818","44592.24","53843.82","38683.53","0","0","0","137119.59","Aberta","Vencida",false,,"R$ 9.675,91","R$ 44.592,24","R$ 53.843,82","R$ 38.683,53","R$ 137.119,59"
"31","16","28843","CLIENTE 20","792608117956","403261","20230118","10","40370.2","1276","CDC PESSOA JURIDICA","14","CRÉDITO DIRETO AO CONSUMIDOR","179643","2","Original","0","20220827","89886.7","14287.35","49662.78","0","0","0","153836.83000000002","Aberta","Vencida",false,,"R$ 40.370,20","R$ 89.886,70","R$ 14.287,35","R$ 49.662,78","R$ 153.836,83"
"31","16","28843","CLIENTE 20","792608117956","403261","20230118","10","40370.2","1276","CDC PESSOA JURIDICA","14","CRÉDITO DIRETO AO CONSUMIDOR","179643","3","Original","0","20220128","76489.34","61771.53","89589.65","0","0","0","227850.52","Aberta","Vencida",false,,"R$ 40.370,20","R$ 76.489,34","R$ 61.771,53","R$ 89.589,65","R$ 227.850,52"
"31","16","28843","CLIENTE 20","792608117956","403261","20230118","10","40370.2","1276","CDC PESSOA JURIDICA","14","CRÉDITO DIRETO AO CONSUMIDOR","179643","4","Original","0","20230807","51113.65","16306.65","16471.99","0","0","0","83892.29000000001","Aberta","Vencida",false,,"R$ 40.370,20","R$ 51.113,65","R$ 16.306,65","R$ 16.471,99","R$ 83.892,29"
"31","16","28843","CLIENTE 20","792608117956","403261","20230118","10","40370.2","1276","CDC PESSOA JURIDICA","14","CRÉDITO DIRETO AO CONSUMIDOR","179643","5","Original","0","20220418","74257.44","53058.56","51610.79","0","0","0","178926.79","Aberta","Vencida",false,,"R$ 40.370,20","R$ 74.257,44","R$ 53.058,56","R$ 51.610,79","R$ 178.926,79"
"31","16","28843","CLIENTE 20","792608117956","403261","20230118","10","40370.2","1276","CDC PESSOA JURIDICA","14","CRÉDITO DIRETO AO CONSUMIDOR","179643","6","Original","0","20241217","15627.81","92360.88","16472.77","0","0","0","124461.46","Aberta","Vencida",false,,"R$ 40.370,20","R$ 15.627,81","R$ 92.360,88","R$ 16.472,77","R$ 124.461,46"
"31","16","28843","CLIENTE 20","792608117956","403261","20230118","10","40370.2","1276","CDC PESSOA JURIDICA","14","CRÉDITO DIRETO AO CONSUMIDOR","179643","7","Original","0","20240928","53807.15","41117.32","17317.17","0","0","0","112241.64","Aberta","Vencida",false,,"R$ 40.370,20","R$ 53.807,15","R$ 41.117,32","R$ 17.317,17","R$ 112.241,64"
"31","16","28843","CLIENTE 20","792608117956","403261","20230118","10","40370.2","1276","CDC PESSOA JURIDICA","14","CRÉDITO DIRETO AO CONSUMIDOR","179643","8","Original","0","20220427","42732.98","58973.16","2450.67","0","0","0","104156.81000000001","Aberta","Vencida",false,,"R$ 40.370,20","R$ 42.732,98","R$ 58.973,16","R$ 2.450,67","R$ 104.156,81"
"31","16","28843","CLIENTE 20","792608117956","403261","20230118","10","40370.2","1276","CDC PESSOA JURIDICA","14","CRÉDITO DIRETO AO CONSUMIDOR","179643","9","Original","0","20240212","64852.96","56016.01","25427.7","0","0","0","146296.67","Aberta","Vencida",false,,"R$ 40.370,20","R$ 64.852,96","R$ 56.016,01","R$ 25.427,70","R$ 146.296,67"
"31","16","28843","CLIENTE 20","792608117956","403261","20230118","10","40370.2","1276","CDC PESSOA JURIDICA","14","CRÉDITO DIRETO AO CONSUMIDOR","179643","10","Original","0","20230227","49859.38","37885.49","40208.38","0","0","0","127953.25","Aberta","Vencida",false,,"R$ 40.370,20","R$ 49.859,38","R$ 37.885,49","R$ 40.208,38","R$ 127.953,25"
"31","16","28843","CLIENTE 20","792608117956","403261","20230118","10","40370.2","1276","CDC PESSOA JURIDICA","14","CRÉDITO DIRETO AO CONSUMIDOR","179643","11","Original","0","20220506","57518.46","20405.81","62674.76","0","0","0","140599.03","Aberta","Vencida",false,,"R$ 40.370,20","R$ 57.518,46","R$ 20.405,81","R$ 62.674,76","R$ 140.599,03"
"1266","32","57965","CLIENTE 21","697106781863","781607","20221018","6","48846.53","1390","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","223489","2","Original","0","20241205","84016.05","85995.84","86954.7","0","0","0","256966.59000000003","Aberta","Vencida",false,,"R$ 48.846,53","R$ 84.016,05","R$ 85.995,84","R$ 86.954,70","R$ 256.966,59"
"1266","32","57965","CLIENTE 21","697106781863","781607","20221018","6","48846.53","1390","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","223489","3","Original","0","20231206","3919.16","84561.18","52456.73","0","0","0","140937.07","Aberta","Vencida",false,,"R$ 48.846,53","R$ 3.919,16","R$ 84.561,18","R$ 52.456,73","R$ 140.937,07"
"1266","32","57965","CLIENTE 21","697106781863","781607","20221018","6","48846.53","1390","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","223489","4","Original","0","20230613","9885.98","93475.12","4167.74","0","0","0","107528.84","Aberta","Vencida",false,,"R$ 48.846,53","R$ 9.885,98","R$ 93.475,12","R$ 4.167,74","R$ 107.528,84"
"1266","32","57965","CLIENTE 21","697106781863","781607","20221018","6","48846.53","1390","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","223489","5","Original","0","20231208","81724.01","54386.03","68199.32","0","0","0","204309.36","Aberta","Vencida",false,,"R$ 48.846,53","R$ 81.724,01","R$ 54.386,03","R$ 68.199,32","R$ 204.309,36"
"1266","32","57965","CLIENTE 21","697106781863","781607","20221018","6","48846.53","1390","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","223489","6","Original","0","20241216","46423.91","18758.57","38706.95","0","0","0","103889.43","Aberta","Vencida",false,,"R$ 48.846,53","R$ 46.423,91","R$ 18.758,57","R$ 38.706,95","R$ 103.889,43"
"1266","32","57965","CLIENTE 21","697106781863","781607","20221018","6","48846.53","1390","CDC PESSOA JURIDICA","9","CRÉDITO DIRETO AO CONSUMIDOR","223489","7","Original","0","20240715","32289.77","6943.06","35106.33","0","0","0","74339.16","Aberta","Vencida",false,,"R$ 48.846,53","R$ 32.289,77","R$ 6.943,06","R$ 35.106,33","R$ 74.339,16"
"455","3","69890","CLIENTE 22","722278121081","322937","20240120","1","58153.3","1909","CDC PESSOA JURIDICA","20","CRÉDITO DIRETO AO CONSUMIDOR","516548","2","Original","0","20220320","63983.99","3250.34","42179.89","0","0","0","109414.22","Aberta","Vencida",false,,"R$ 58.153,30","R$ 63.983,99","R$ 3.250,34","R$ 42.179,89","R$ 109.414,22"
"1945","46","47598","CLIENTE 23","773475092683","869320","20231026","2","56642.67","259","CDC PESSOA JURIDICA","14","CRÉDITO DIRETO AO CONSUMIDOR","714","2","Original","0","20230419","11686.02","30309.14","26235.46","0","0","0","68230.62","Aberta","Vencida",false,,"R$ 56.642,67","R$ 11.686,02","R$ 30.309,14","R$ 26.235,46","R$ 68.230,62"
"1945","46","47598","CLIENTE 23","773475092683","869320","20231026","2","56642.67","259","CDC PESSOA JURIDICA","14","CRÉDITO DIRETO AO CONSUMIDOR","714","3","Original","0","20230418","14602.21","94118.23","89975.87","0","0","0","198696.31","Aberta","Vencida",false,,"R$ 56.642,67","R$ 14.602,21","R$ 94.118,23","R$ 89.975,87","R$ 198.696,31"
"1579","19","15108","CLIENTE 24","643040760954","998380","20220612","6","78871.36","328","CDC PESSOA JURIDICA","10","CRÉDITO DIRETO AO CONSUMIDOR","214248","2","Original","0","20220509","77325.57","67918.54","11263.03","0","0","0","156507.13999999998","Aberta","Vencida",false,,"R$ 78.871,36","R$ 77.325,57","R$ 67.918,54","R$ 11.263,03","R$ 156.507,14"
"1579","19","15108","CLIENTE 24","643040760954","998380","20220612","6","78871.36","328","CDC PESSOA JURIDICA","10","CRÉDITO DIRETO AO CONSUMIDOR","214248","3","Original","0","20230512","28464.01","64735.34","14686.94","0","0","0","107886.29","Aberta","Vencida",false,,"R$ 78.871,36","R$ 28.464,01","R$ 64.735,34","R$ 14.686,94","R$ 107.886,29"
"1579","19","15108","CLIENTE 24","643040760954","998380","20220612","6","78871.36","328","CDC PESSOA JURIDICA","10","CRÉDITO DIRETO AO CONSUMIDOR","214248","4","Original","0","20221010","16719.79","61427.78","9693.44","0","0","0","87841.01000000001","Aberta","Vencida",false,,"R$ 78.871,36","R$ 16.719,79","R$ 61.427,78","R$ 9.693,44","R$ 87.841,01"
"1579","19","15108","CLIENTE 24","643040760954","998380","20220612","6","78871.36","328","CDC PESSOA JURIDICA","10","CRÉDITO DIRETO AO CONSUMIDOR","214248","5","Original","0","20220817","21357.11","10723.56","5113.53","0","0","0","37194.2","Aberta","Vencida",false,,"R$ 78.871,36","R$ 21.357,11","R$ 10.723,56","R$ 5.113,53","R$ 37.194,20"
"1579","19","15108","CLIENTE 24","643040760954","998380","20220612","6","78871.36","328","CDC PESSOA JURIDICA","10","CRÉDITO DIRETO AO CONSUMIDOR","214248","6","Original","0","20240311","87242.98","82988.23","15680.3","0","0","0","185911.50999999998","Aberta","Vencida",false,,"R$ 78.871,36","R$ 87.242,98","R$ 82.988,23","R$ 15.680,30","R$ 185.911,51"
"1579","19","15108","CLIENTE 24","643040760954","998380","20220612","6","78871.36","328","CDC PESSOA JURIDICA","10","CRÉDITO DIRETO AO CONSUMIDOR","214248","7","Original","0","20241126","37124.36","32569.91","35646.25","0","0","0","105340.52","Aberta","Vencida",false,,"R$ 78.871,36","R$ 37.124,36","R$ 32.569,91","R$ 35.646,25","R$ 105.340,52"
"1363","44","70024","CLIENTE 25","924916327208","93953","20220913","9","65435.64","960","CDC PESSOA JURIDICA","11","CRÉDITO DIRETO AO CONSUMIDOR","10518","2","Original","0","20231210","94088.64","27500.83","79699.47","0","0","0","201288.94","Aberta","Vencida",false,,"R$ 65.435,64","R$ 94.088,64","R$ 27.500,83","R$ 79.699,47","R$ 201.288,94"
"1363","44","70024","CLIENTE 25","924916327208","93953","20220913","9","65435.64","960","CDC PESSOA JURIDICA","11","CRÉDITO DIRETO AO CONSUMIDOR","10518","3","Original","0","20240816","55089.97","3206.9","95609.19","0","0","0","153906.06","Aberta","Vencida",false,,"R$ 65.435,64","R$ 55.089,97","R$ 3.206,90","R$ 95.609,19","R$ 153.906,06"
"1363","44","70024","CLIENTE 25","924916327208","93953","20220913","9","65435.64","960","CDC PESSOA JURIDICA","11","CRÉDITO DIRETO AO CONSUMIDOR","10518","4","Original","0","20221106","37221.02","172.07","11758.26","0","0","0","49151.35","Aberta","Vencida",false,,"R$ 65.435,64","R$ 37.221,02","R$ 172,07","R$ 11.758,26","R$ 49.151,35"
"1363","44","70024","CLIENTE 25","924916327208","93953","20220913","9","65435.64","960","CDC PESSOA JURIDICA","11","CRÉDITO DIRETO AO CONSUMIDOR","10518","5","Original","0","20230404","43571.18","64639.86","12192.57","0","0","0","120403.61000000002","Aberta","Vencida",false,,"R$ 65.435,64","R$ 43.571,18","R$ 64.639,86","R$ 12.192,57","R$ 120.403,61"
"1363","44","70024","CLIENTE 25","924916327208","93953","20220913","9","65435.64","960","CDC PESSOA JURIDICA","11","CRÉDITO DIRETO AO CONSUMIDOR","10518","6","Original","0","20240415","60170.52","4114.5","73873.78","0","0","0","138158.8","Aberta","Vencida",false,,"R$ 65.435,64","R$ 60.170,52","R$ 4.114,50","R$ 73.873,78","R$ 138.158,80"
"1363","44","70024","CLIENTE 25","924916327208","93953","20220913","9","65435.64","960","CDC PESSOA JURIDICA","11","CRÉDITO DIRETO AO CONSUMIDOR","10518","7","Original","0","20240416","95663.29","19914.27","90074.33","0","0","0","205651.89","Aberta","Vencida",false,,"R$ 65.435,64","R$ 95.663,29","R$ 19.914,27","R$ 90.074,33","R$ 205.651,89"
"1363","44","70024","CLIENTE 25","924916327208","93953","20220913","9","65435.64","960","CDC PESSOA JURIDICA","11","CRÉDITO DIRETO AO CONSUMIDOR","10518","8","Original","0","20240716","32405.83","32639.25","97134.28","0","0","0","162179.36","Aberta","Vencida",false,,"R$ 65.435,64","R$ 32.405,83","R$ 32.639,25","R$ 97.134,28","R$ 162.179,36"
"1363","44","70024","CLIENTE 25","924916327208","93953","20220913","9","65435.64","960","CDC PESSOA JURIDICA","11","CRÉDITO DIRETO AO CONSUMIDOR","10518","9","Original","0","20230308","38164.25","43023.53","26057.78","0","0","0","107245.56","Aberta","Vencida",false,,"R$ 65.435,64","R$ 38.164,25","R$ 43.023,53","R$ 26.057,78","R$ 107.245,56"
"1363","44","70024","CLIENTE 25","924916327208","93953","20220913","9","65435.64","960","CDC PESSOA JURIDICA","11","CRÉDITO DIRETO AO CONSUMIDOR","10518","10","Original","0","20220127","36358.65","40419.11","45120.8","0","0","0","121898.56000000001","Aberta","Vencida",false,,"R$ 65.435,64","R$ 36.358,65","R$ 40.419,11","R$ 45.120,80","R$ 121.898,56"
"1522","30","29701","CLIENTE 26","383424486328","881898","20220116","2","4902.33","1010","CDC PESSOA JURIDICA","4","CRÉDITO DIRETO AO CONSUMIDOR","831218","2","Original","0","20240310","61094.55","50450.4","83686.11","0","0","0","195231.06","Aberta","Vencida",false,,"R$ 4.902,33","R$ 61.094,55","R$ 50.450,40","R$ 83.686,11","R$ 195.231,06"
"1522","30","29701","CLIENTE 26","383424486328","881898","20220116","2","4902.33","1010","CDC PESSOA JURIDICA","4","CRÉDITO DIRETO AO CONSUMIDOR","831218","3","Original","0","20231124","13455.34","45289.18","85297.81","0","0","0","144042.33000000002","Aberta","Vencida",false,,"R$ 4.902,33","R$ 13.455,34","R$ 45.289,18","R$ 85.297,81","R$ 144.042,33"
